Date of year,clients,previously_shoped,member,promotion,shop_competitor,prize_won,require_financing,got_a_TV,did_a purchase,promotions_used,LT_clients,prize_amount,amount_financing,amount_purchase,nb_electronics
2018-09-30,17017,0,1,0,1,1,0,1,1,2,8,0,0,1670,0
2017-10-31,17018,0,0,0,1,0,0,0,1,2,0,0,0,3280,0
2017-10-31,17019,1,0,0,1,0,0,0,1,1,8,0,0,2890,1
2018-06-30,17020,0,1,1,0,0,0,1,1,1,8,113.75,0,2830,1
2018-09-30,17021,0,1,1,0,1,0,0,1,2,3,127.7083333,0,2130,0
2018-06-30,17022,0,0,0,1,1,0,0,1,2,13,0,0,1440,0
2018-06-30,17023,0,0,0,0,0,1,0,1,2,11,0,22125,2120,0
2017-11-30,17024,0,1,0,0,1,0,0,1,2,6,0,0,3630,0
2018-02-28,17025,0,0,0,0,0,0,0,1,1,13,0,0,860,1
2018-07-31,17026,0,1,0,0,0,0,0,1,3,17,0,0,2560,0
2017-12-31,17027,0,0,0,0,0,0,0,1,1,14,0,0,1270,1
2018-07-31,17028,0,1,0,1,0,0,0,1,1,6,0,0,2270,1
2018-02-28,17029,1,0,1,1,0,1,1,1,3,7,133.2638889,31416.66667,3730,0
2018-05-31,17030,0,0,1,1,0,0,0,1,1,18,131.5277778,0,1090,1
2017-12-31,17031,0,0,0,0,0,0,0,1,1,0,0,0,3360,1
2018-04-30,17032,0,0,0,0,1,1,0,1,3,13,0,13208.33333,3600,0
2017-10-31,17033,0,0,1,0,0,1,0,1,2,0,127.9861111,18166.66667,790,0
2018-06-30,17034,0,0,1,0,1,0,0,0,4,9,149.5833333,0,,0
2018-04-30,17035,0,1,1,0,0,0,0,1,2,22,170.625,0,4570,0
2017-11-30,17036,0,0,1,1,1,0,0,1,2,16,132.8472222,0,2290,0
2018-09-30,17037,0,0,0,0,1,0,0,1,2,14,0,0,2660,0
2017-10-31,17038,0,0,1,0,1,0,0,1,2,6,106.9444444,0,1580,0
2018-10-31,17039,0,0,1,0,1,0,0,0,1,8,170.7638889,0,,1
2018-06-30,17040,0,0,0,1,0,0,0,1,3,5,0,0,970,0
2018-05-31,17041,0,1,0,0,0,0,0,1,1,13,0,0,2630,1
2017-10-31,17042,0,0,1,0,0,0,0,1,1,3,115.4166667,0,1390,1
2018-07-31,17043,0,0,0,0,1,0,0,1,2,5,0,0,3590,0
2017-11-30,17044,0,1,0,1,0,1,0,1,2,8,0,16208.33333,940,0
2018-10-31,17045,0,0,0,0,0,0,0,1,2,14,0,0,3210,0
2018-01-31,17046,0,0,0,1,1,0,0,1,2,10,0,0,3280,0
2018-09-30,17047,1,0,1,1,0,0,1,0,2,11,173.125,0,,0
2017-12-31,17048,0,0,1,0,1,0,0,1,2,3,125.2083333,0,1550,0
2018-08-31,17049,0,0,0,0,0,0,0,1,4,8,0,0,2860,0
2018-10-31,17050,0,0,1,0,0,1,0,1,2,4,84.16666667,26833.33333,1590,0
2018-03-31,17051,0,1,1,1,1,1,0,1,3,1,117.2222222,25208.33333,2020,0
2018-09-30,17052,0,0,0,1,0,0,0,1,1,19,0,0,1520,1
2018-02-28,17053,0,0,0,0,1,1,0,1,3,7,0,25125,1800,0
2018-10-31,17054,0,0,0,1,0,0,1,1,1,9,0,0,2000,1
2018-03-31,17055,0,1,1,0,0,0,0,1,1,12,127.4305556,0,1860,1
2018-09-30,17056,0,0,1,0,0,0,0,1,2,13,119.9305556,0,1450,0
2018-08-31,17057,0,1,1,0,0,0,0,1,1,5,185.3472222,0,100,1
2018-06-30,17058,0,0,0,0,0,0,0,1,1,10,0,0,2310,1
2018-01-31,17059,0,0,0,0,1,1,1,1,3,10,0,26708.33333,2010,0
2018-05-31,17060,0,0,1,1,1,0,0,1,2,11,182.9861111,0,1390,0
2018-06-30,17061,0,0,1,0,0,1,0,1,2,2,192.9166667,32375,1620,0
2018-05-31,17062,0,0,0,0,0,0,0,1,1,11,0,0,2540,1
2017-11-30,17063,0,0,1,0,0,0,1,1,1,2,148.3333333,0,2230,1
2018-08-31,17064,0,0,0,0,0,0,0,1,1,13,0,0,1360,1
2018-09-30,17065,0,0,0,1,0,0,1,1,1,20,0,0,1080,1
2018-03-31,17066,0,0,1,0,0,0,0,1,1,12,132.4305556,0,870,1
2017-11-30,17067,0,1,1,1,1,0,0,0,1,15,130.2083333,0,,1
2018-10-31,17068,0,0,0,0,0,1,0,0,1,10,0,24333.33333,,1
2018-08-31,17069,0,0,0,1,0,0,1,1,1,14,0,0,100,1
2017-11-30,17070,0,0,1,1,0,0,0,1,1,11,137.0833333,0,1910,1
2018-06-30,17071,0,1,0,0,0,0,0,1,2,12,0,0,850,0
2018-08-31,17072,0,0,0,0,1,1,0,1,3,7,0,26541.66667,1780,0
2017-11-30,17073,0,0,0,0,0,0,0,1,1,12,0,0,1910,1
2017-11-30,17074,0,0,0,0,0,0,0,1,1,3,0,0,2130,1
2018-10-31,17075,0,1,0,1,0,0,0,1,1,8,0,0,1490,1
2018-02-28,17076,0,1,0,1,0,0,0,1,1,15,0,0,530,1
2018-01-31,17077,0,0,0,1,0,1,0,1,2,6,0,17458.33333,390,0
2018-06-30,17078,0,1,1,0,0,1,0,1,2,4,128.0555556,24791.66667,2380,0
2018-09-30,17079,0,0,1,0,1,0,0,1,2,9,115.9027778,0,2250,0
2018-01-31,17080,0,0,0,0,0,0,1,1,1,14,0,0,540,1
2018-01-31,17081,0,0,1,1,1,1,1,1,3,15,160.4861111,29166.66667,2340,0
2018-06-30,17082,0,1,1,0,1,1,0,1,3,11,174.2361111,15458.33333,1960,0
2018-02-28,17083,0,0,0,0,1,0,0,1,2,11,0,0,2440,0
2017-10-31,17084,0,0,1,0,1,1,1,1,3,11,121.5277778,29291.66667,3170,0
2017-11-30,17085,0,0,0,1,0,1,0,1,2,6,0,21833.33333,2740,0
2017-12-31,17086,0,0,0,1,1,0,0,1,2,11,0,0,2400,0
2017-10-31,17087,0,1,1,0,1,0,0,0,1,4,117.4305556,0,,1
2018-03-31,17088,0,1,0,0,0,0,0,1,1,9,0,0,2210,1
2018-04-30,17089,0,1,0,0,0,0,0,1,1,8,0,0,3850,1
2017-11-30,17090,0,0,1,1,1,0,0,1,2,7,88.33333333,0,3200,0
2018-02-28,17091,0,1,1,0,0,0,0,1,1,5,102.9861111,0,1630,1
2018-08-31,17092,0,1,1,1,1,1,0,1,5,21,179.5138889,24333.33333,1490,0
2018-04-30,17093,0,0,0,1,0,0,0,1,1,13,0,0,4130,1
2018-02-28,17094,0,0,0,1,0,0,0,1,5,14,0,0,1420,0
2018-06-30,17095,0,0,1,1,0,0,0,1,1,10,100.5555556,0,2700,1
2018-03-31,17096,0,0,0,1,0,0,0,1,2,11,0,0,1690,0
2017-10-31,17097,0,0,0,0,0,0,0,1,1,8,0,0,2410,1
2017-12-31,17098,0,0,1,1,0,0,0,1,1,0,134.7916667,0,3170,1
2017-10-31,17099,0,1,0,1,1,1,0,1,3,1,0,27041.66667,2240,0
2017-10-31,17100,0,1,1,0,0,0,0,1,1,20,135.4166667,0,2740,1
2018-02-28,17101,0,0,1,0,0,0,0,1,1,9,110.9027778,0,1720,1
2017-12-31,17102,0,1,1,1,1,0,0,1,2,8,102.0138889,0,3000,0
2018-10-31,17103,0,1,1,0,1,0,0,1,3,5,128.6805556,0,2280,0
2018-01-31,17104,0,0,0,1,1,1,0,1,4,0,0,17916.66667,860,0
2018-07-31,17105,0,1,0,0,0,0,0,1,1,10,0,0,3350,1
2018-04-30,17106,0,0,1,1,0,0,0,1,1,9,168.9583333,0,2260,1
2018-10-31,17107,0,1,0,0,0,1,0,1,2,11,0,19708.33333,2110,0
2018-01-31,17108,0,0,0,1,0,0,0,1,1,16,0,0,1890,1
2018-06-30,17109,0,0,0,0,0,0,0,1,1,13,0,0,1270,1
2018-02-28,17110,0,0,0,1,0,0,0,1,2,3,0,0,3440,0
2018-04-30,17111,0,1,0,1,1,0,0,1,2,16,0,0,1220,0
2018-06-30,17112,0,1,1,1,1,0,0,1,2,5,134.6527778,0,1550,0
2018-04-30,17113,0,0,1,0,0,0,0,1,1,12,108.8888889,0,2220,1
2018-01-31,17114,0,1,0,1,0,0,0,1,1,8,0,0,2620,1
2018-01-31,17115,0,0,0,0,1,0,0,1,2,7,0,0,2570,0
2018-01-31,17116,0,1,0,0,1,0,0,1,4,0,0,0,3660,0
2017-11-30,17117,0,0,0,1,0,0,0,1,1,14,0,0,2680,1
2018-07-31,17118,0,0,0,0,1,0,0,1,2,8,0,0,950,0
2018-08-31,17119,0,1,0,0,1,0,0,1,2,0,0,0,1950,0
2018-07-31,17120,0,0,0,0,0,0,0,1,1,9,0,0,1360,1
2018-04-30,17121,0,0,1,0,0,1,0,1,2,7,133.9583333,12666.66667,2530,0
2018-03-31,17122,0,1,1,1,1,1,1,1,3,10,158.8194444,9958.333333,3170,0
2018-10-31,17123,0,0,0,0,0,0,0,1,1,17,0,0,1150,1
2018-08-31,17124,0,0,0,0,0,0,0,0,1,17,0,0,,1
2017-11-30,17125,0,0,0,0,0,0,0,1,1,12,0,0,2320,1
2018-08-31,17126,0,0,0,0,0,0,0,1,1,1,0,0,3140,1
2018-01-31,17127,0,0,0,0,1,0,0,1,2,8,0,0,3760,0
2018-01-31,17128,0,0,0,1,0,1,1,1,2,14,0,18916.66667,1790,0
2018-09-30,17129,0,0,0,1,1,0,0,1,2,10,0,0,1620,0
2017-10-31,17130,0,0,0,0,0,0,0,1,1,10,0,0,1800,1
2017-10-31,17131,0,0,1,0,1,1,0,1,3,8,78.05555556,17250,470,0
2017-10-31,17132,0,0,1,1,0,0,0,1,1,14,107.9166667,0,890,1
2018-08-31,17133,0,0,0,0,0,1,0,1,2,10,0,22625,320,0
2018-05-31,17134,0,0,1,0,1,0,0,1,2,9,135,0,1980,0
2018-09-30,17135,0,0,0,1,0,0,0,0,2,20,0,0,,0
2018-06-30,17136,0,0,0,1,0,0,0,1,3,22,0,0,3800,0
2018-03-31,17137,0,1,1,0,1,0,0,1,2,0,176.7361111,0,1400,0
2018-03-31,17138,0,0,0,1,1,1,0,1,3,13,0,31541.66667,1490,0
2018-03-31,17139,0,0,0,0,1,0,0,1,2,8,0,0,880,0
2017-10-31,17140,0,0,0,0,0,0,0,1,3,9,0,0,3320,0
2018-03-31,17141,0,0,1,0,0,0,0,1,1,17,152.5,0,2220,1
2017-10-31,17142,0,0,1,0,1,0,0,1,2,11,175.3472222,0,2510,0
2018-10-31,17143,0,0,1,0,0,1,0,1,2,9,101.1805556,17583.33333,2210,0
2018-02-28,17144,0,0,1,1,1,0,0,1,2,9,135.8333333,0,3590,0
2018-10-31,17145,0,1,1,0,1,0,0,1,2,19,191.9444444,0,960,0
2018-01-31,17146,0,0,0,0,0,0,0,1,1,1,0,0,1240,1
2018-02-28,17147,0,1,0,1,1,0,0,1,2,12,0,0,2640,0
2018-09-30,17148,0,0,0,0,1,0,0,1,2,18,0,0,550,0
2018-09-30,17149,1,1,1,0,0,0,0,1,1,5,139.7222222,0,1910,1
2017-12-31,17150,0,0,0,0,1,0,0,1,2,1,0,0,1650,0
2017-11-30,17151,0,0,1,0,1,0,0,1,2,8,154.7222222,0,1110,0
2018-03-31,17152,0,1,1,1,1,0,0,1,2,22,119.7222222,0,620,0
2018-06-30,17153,0,1,1,1,0,0,0,1,3,6,156.1111111,0,3620,0
2017-10-31,17154,0,0,0,1,0,0,0,1,3,14,0,0,860,0
2017-12-31,17155,0,0,0,1,0,0,0,1,1,16,0,0,1280,1
2017-11-30,17156,0,1,1,1,0,1,0,1,2,9,151.5972222,11291.66667,2470,0
2018-02-28,17157,0,0,1,1,1,0,0,1,2,2,180.4861111,0,3600,0
2018-06-30,17158,0,0,1,0,0,1,0,1,2,8,113.6805556,27791.66667,390,0
2017-11-30,17159,0,0,1,0,1,1,0,1,3,8,119.5833333,18041.66667,2670,0
2018-01-31,17160,0,1,1,0,0,0,0,1,2,14,159.9305556,0,1970,0
2018-09-30,17161,0,0,0,0,1,1,0,1,3,10,0,17458.33333,3570,0
2018-05-31,17162,0,0,1,0,0,0,0,1,2,9,136.9444444,0,3920,0
2018-06-30,17163,0,0,1,0,1,0,0,1,2,13,173.5416667,0,1320,0
2018-08-31,17164,0,0,0,1,0,0,0,1,1,8,0,0,610,1
2017-10-31,17165,0,0,1,0,0,0,0,1,1,19,161.6666667,0,1970,1
2018-02-28,17166,0,0,0,0,0,0,0,1,3,12,0,0,1860,0
2017-12-31,17167,0,1,0,0,1,1,0,1,3,12,0,14250,680,0
2018-09-30,17168,0,1,0,0,0,0,0,1,1,10,0,0,2760,1
2018-05-31,17169,0,0,0,1,0,0,0,0,1,5,0,0,,1
2018-08-31,17170,0,0,1,0,1,0,0,1,2,15,139.6527778,0,1150,0
2018-05-31,17171,0,1,0,1,1,0,0,1,2,12,0,0,3070,0
2018-02-28,17172,0,0,1,0,1,0,0,1,2,10,147.6388889,0,1530,0
2017-11-30,17173,0,0,0,0,1,0,0,1,2,15,0,0,990,0
2018-06-30,17174,0,0,0,0,1,0,0,1,2,12,0,0,3730,0
2017-12-31,17175,1,0,0,1,1,1,0,1,3,5,0,33500,1450,0
2018-04-30,17176,0,0,0,0,0,0,0,1,1,13,0,0,2710,1
2018-08-31,17177,0,1,1,1,1,0,0,1,2,9,124.9305556,0,690,0
2018-01-31,17178,0,0,1,0,1,0,0,1,2,8,162.2222222,0,450,0
2018-07-31,17179,0,0,0,0,0,0,0,1,1,16,0,0,1940,1
2018-01-31,17180,0,1,1,0,0,0,0,1,1,16,89.44444444,0,3520,1
2018-10-31,17181,0,0,0,1,0,0,0,1,1,13,0,0,1570,1
2018-10-31,17182,0,0,1,0,0,1,0,1,2,10,126.1111111,15583.33333,890,0
2017-11-30,17183,0,0,0,0,0,0,0,1,1,10,0,0,810,1
2017-11-30,17184,0,0,1,0,0,0,0,1,1,19,100.2083333,0,1250,1
2017-12-31,17185,1,0,1,0,0,0,0,1,1,6,83.95833333,0,2250,1
2018-06-30,17186,0,0,0,1,0,0,0,1,5,13,0,0,2050,0
2018-01-31,17187,0,1,0,1,1,0,0,1,2,13,0,0,1680,0
2018-03-31,17188,0,0,1,0,1,0,0,1,2,13,135.1388889,0,3440,0
2018-06-30,17189,0,0,0,1,0,0,0,1,1,10,0,0,2600,1
2017-11-30,17190,0,0,1,1,0,0,0,1,1,15,160.5555556,0,310,1
2017-11-30,17191,0,0,0,1,0,0,0,1,3,9,0,0,3550,0
2018-10-31,17192,0,0,0,1,0,0,0,1,1,13,0,0,2680,1
2018-04-30,17193,0,0,1,0,0,1,0,1,2,10,153.6111111,24875,830,0
2017-11-30,17194,0,0,0,1,0,1,0,1,3,8,0,20125,1040,0
2018-06-30,17195,0,0,0,1,0,1,0,1,2,14,0,13166.66667,2780,0
2017-12-31,17196,0,0,1,1,0,1,1,1,2,10,92.56944444,18166.66667,110,0
2018-03-31,17197,0,0,1,0,1,0,0,1,2,8,110.0694444,0,2080,0
2017-10-31,17198,0,1,1,1,0,0,0,1,1,15,112.3611111,0,2570,1
2018-06-30,17199,0,0,1,0,0,0,0,1,1,14,180.8333333,0,1250,1
2017-12-31,17200,0,1,0,0,0,0,0,1,4,11,0,0,2020,0
2018-05-31,17201,0,0,1,1,0,0,0,1,1,6,172.1527778,0,1000,1
2018-05-31,17202,0,0,1,0,0,0,0,1,1,13,151.25,0,1960,1
2018-07-31,17203,1,0,1,1,1,0,0,1,2,8,113.9583333,0,1250,0
2017-11-30,17204,0,0,1,1,0,1,0,1,2,14,171.8055556,13125,810,0
2018-02-28,17205,0,0,0,0,1,0,0,1,2,11,0,0,1170,0
2018-02-28,17206,1,1,1,1,0,0,0,1,3,5,154.9305556,0,2880,0
2017-11-30,17207,0,0,0,0,0,1,0,1,2,11,0,26416.66667,2750,0
2018-02-28,17208,0,0,0,0,0,0,0,1,1,19,0,0,4430,1
2018-04-30,17209,1,0,0,0,0,0,1,1,1,16,0,0,2070,1
2018-02-28,17210,0,0,1,0,1,0,0,1,2,0,165.4166667,0,100,0
2018-01-31,17211,0,0,0,1,1,0,0,1,2,10,0,0,3030,0
2018-08-31,17212,0,0,0,0,0,1,0,1,2,12,0,21166.66667,980,0
2018-03-31,17213,0,0,0,1,1,0,0,1,3,7,0,0,2310,0
2018-04-30,17214,0,0,0,1,1,0,0,1,2,6,0,0,1580,0
2018-03-31,17215,0,0,0,1,0,0,0,1,1,7,0,0,130,1
2018-04-30,17216,0,0,0,1,0,1,1,1,2,17,0,17500,1560,0
2018-09-30,17217,0,0,1,0,0,0,0,1,2,14,166.3888889,0,1890,0
2018-04-30,17218,0,1,0,0,0,1,0,1,3,5,0,16916.66667,3140,0
2018-10-31,17219,0,0,1,0,0,1,0,1,2,13,114.0972222,16083.33333,1630,0
2018-06-30,17220,0,0,0,1,0,0,0,1,1,8,0,0,280,1
2018-08-31,17221,0,1,0,1,0,0,0,1,1,7,0,0,1620,1
2018-01-31,17222,0,0,0,1,1,1,0,1,3,2,0,24083.33333,1920,0
2017-10-31,17223,0,0,1,0,1,0,0,1,2,4,120.3472222,0,3100,0
2018-04-30,17224,0,0,0,0,1,0,0,1,2,1,0,0,1110,0
2017-12-31,17225,0,0,0,1,1,0,0,1,2,0,0,0,350,0
2018-06-30,17226,0,1,1,0,1,1,0,1,3,12,121.0416667,14666.66667,110,0
2018-09-30,17227,0,0,0,1,0,0,0,1,1,10,0,0,2460,1
2017-10-31,17228,0,0,1,0,1,0,0,1,2,8,120.1388889,0,1370,0
2017-11-30,17229,0,0,1,1,0,0,0,1,1,16,124.7916667,0,1880,1
2018-08-31,17230,0,0,1,0,0,0,0,1,1,19,920.9722222,0,1920,1
2017-10-31,17231,0,1,0,0,0,0,0,1,1,9,0,0,1640,1
2018-09-30,17232,0,1,0,1,1,1,0,1,3,9,0,20875,15740,0
2018-08-31,17233,0,0,0,0,0,1,0,1,2,10,0,14833.33333,2060,0
2017-12-31,17234,0,0,1,1,1,1,0,1,3,15,146.3194444,8708.333333,2310,0
2018-07-31,17235,0,0,1,0,0,0,0,1,1,13,156.875,0,890,1
2018-10-31,17236,0,0,1,0,0,0,0,1,1,9,169.5138889,0,2900,1
2018-09-30,17237,0,0,1,0,0,0,0,1,1,4,164.9305556,0,2000,1
2017-11-30,17238,0,0,0,0,1,1,1,1,3,11,0,25750,1960,0
2018-02-28,17239,0,0,0,1,0,0,0,1,1,12,0,0,1620,1
2017-10-31,17240,0,1,1,1,0,0,0,1,1,11,107.9166667,0,1010,1
2018-08-31,17241,0,0,0,1,0,1,1,1,2,19,0,20041.66667,3410,0
2018-04-30,17242,0,0,0,1,0,1,0,1,2,20,0,14666.66667,2820,0
2018-07-31,17243,0,0,0,1,0,0,1,1,4,7,0,0,3250,0
2018-07-31,17244,0,0,0,0,0,0,0,1,1,13,0,0,1060,1
2018-05-31,17245,0,0,1,1,0,0,0,1,1,16,75.97222222,0,1330,1
2018-07-31,17246,0,0,1,0,1,0,0,0,1,10,164.0277778,0,,1
2018-08-31,17247,0,1,0,1,0,0,0,1,1,10,0,0,2140,1
2017-11-30,17248,0,0,1,1,1,0,0,1,3,20,120.9722222,0,100,0
2018-08-31,17249,0,0,0,0,0,0,0,1,1,1,0,0,420,1
2018-02-28,17250,1,0,1,0,1,0,0,1,2,6,114.5833333,0,2790,0
2018-03-31,17251,0,0,1,1,1,0,1,1,2,16,112.0833333,0,2610,0
2017-11-30,17252,0,0,0,1,0,0,0,1,2,9,0,0,1690,0
2018-05-31,17253,0,0,0,0,1,0,0,1,2,6,0,0,950,0
2018-10-31,17254,0,0,0,0,1,1,0,1,3,9,0,13208.33333,2090,0
2018-07-31,17255,0,1,0,1,1,0,0,1,2,16,0,0,2140,0
2017-10-31,17256,1,1,0,0,0,0,0,1,3,11,0,0,2210,0
2018-08-31,17257,0,1,0,1,1,1,0,1,3,10,0,9625,1610,0
2018-05-31,17258,0,0,1,0,0,0,0,1,1,9,195.2083333,0,2650,1
2018-09-30,17259,0,0,0,1,0,0,0,1,2,11,0,0,1910,0
2018-03-31,17260,0,0,0,1,0,0,0,1,4,5,0,0,100,0
2018-06-30,17261,1,1,1,0,1,0,1,1,2,12,175.4166667,0,3630,0
2018-02-28,17262,0,0,0,1,1,1,0,1,3,11,0,22500,1330,0
2017-12-31,17263,0,0,0,1,0,1,1,1,3,15,0,20458.33333,760,0
2018-03-31,17264,0,0,0,0,0,0,0,1,1,9,0,0,1630,1
2018-09-30,17265,0,1,1,0,1,0,0,1,2,4,120.625,0,3280,0
2018-04-30,17266,0,0,1,0,0,0,0,1,1,15,112.5694444,0,1180,1
2018-08-31,17267,0,0,0,0,0,1,0,0,2,5,0,21208.33333,,0
2018-09-30,17268,0,0,1,0,1,0,0,1,2,8,198.9583333,0,1930,0
2017-10-31,17269,1,0,1,0,1,0,0,0,1,7,95.06944444,0,,1
2018-02-28,17270,1,0,1,0,0,0,0,1,1,17,127.2916667,0,1940,1
2017-11-30,17271,0,0,1,0,1,0,0,1,2,17,146.25,0,1480,0
2017-12-31,17272,0,0,1,0,0,0,0,1,1,15,132.6388889,0,2910,1
2018-02-28,17273,0,0,1,1,1,0,1,1,3,9,133.6805556,0,900,0
2017-11-30,17274,1,0,0,0,0,0,0,1,1,19,0,0,2150,1
2018-02-28,17275,1,0,0,0,1,0,0,1,2,11,0,0,2180,0
2018-01-31,17276,0,1,0,0,1,1,1,1,3,14,0,19333.33333,1530,0
2018-05-31,17277,1,1,0,1,0,0,0,1,1,9,0,0,2270,1
2018-01-31,17278,0,0,0,0,1,1,0,1,5,4,0,20541.66667,1850,0
2018-10-31,17279,0,0,0,1,0,1,0,1,2,4,0,15500,2870,0
2018-05-31,17280,0,1,1,0,1,0,0,1,2,11,80.06944444,0,4380,0
2017-11-30,17281,0,1,0,0,0,0,0,1,1,16,0,0,1270,1
2018-01-31,17282,1,0,0,0,0,1,0,1,2,6,0,26333.33333,1870,0
2018-07-31,17283,0,1,1,0,0,1,0,1,2,14,184.0972222,18041.66667,2940,0
2017-11-30,17284,0,1,1,0,1,1,0,1,3,10,97.98611111,13416.66667,1480,0
2017-11-30,17285,0,1,1,1,0,0,0,1,1,7,134.375,0,1100,1
2017-11-30,17286,0,0,0,0,0,0,0,1,1,4,0,0,2640,1
2018-02-28,17287,0,1,1,0,1,0,0,1,3,7,123.4027778,0,2270,0
2018-04-30,17288,0,0,0,1,0,0,0,1,1,0,0,0,100,1
2018-10-31,17289,0,0,0,0,0,0,1,1,1,17,0,0,1010,1
2017-12-31,17290,0,1,1,0,1,0,1,1,2,10,153.5416667,0,2840,0
2018-10-31,17291,0,0,0,0,0,0,0,0,1,14,0,0,,1
2018-05-31,17292,0,1,0,0,0,0,0,1,5,10,0,0,2550,0
2017-11-30,17293,0,1,1,0,1,0,0,1,2,18,147.1527778,0,710,0
2017-10-31,17294,0,0,0,1,0,0,0,1,1,4,0,0,2490,1
2018-01-31,17295,1,0,0,0,0,0,0,1,4,14,0,0,3030,0
2017-10-31,17296,0,1,1,0,0,0,0,1,3,18,158.4722222,0,1310,0
2018-01-31,17297,0,0,0,1,1,0,0,1,2,12,0,0,1970,0
2018-05-31,17298,0,0,0,0,1,0,0,1,2,14,0,0,1360,0
2018-08-31,17299,0,0,1,0,1,0,0,1,2,6,136.25,0,2160,0
2017-10-31,17300,0,0,0,1,0,0,1,1,1,11,0,0,4450,1
2018-05-31,17301,0,0,0,0,0,0,0,1,2,7,0,0,2840,0
2018-08-31,17302,1,0,0,0,1,0,0,1,3,14,0,0,630,0
2018-05-31,17303,0,0,0,0,0,0,0,1,1,9,0,0,3310,1
2018-04-30,17304,1,0,0,0,0,0,0,1,1,12,0,0,2340,1
2018-03-31,17305,0,0,0,0,1,0,0,1,2,16,0,0,2020,0
2018-06-30,17306,0,0,1,0,0,0,0,1,1,4,117.5,0,1870,1
2018-07-31,17307,0,0,1,1,0,0,0,1,1,15,159.0972222,0,2090,1
2018-09-30,17308,0,0,0,1,1,0,0,1,4,13,0,0,3960,0
2017-10-31,17309,1,0,0,1,0,1,1,1,3,11,0,20625,2210,0
2018-02-28,17310,0,0,0,0,1,0,0,1,2,17,0,0,2430,0
2017-10-31,17311,1,0,0,0,0,0,0,1,2,18,0,0,2220,0
2018-04-30,17312,0,0,0,0,1,0,0,1,2,7,0,0,1540,0
2018-03-31,17313,0,1,0,1,0,0,0,1,1,14,0,0,3760,1
2018-10-31,17314,0,0,1,0,0,0,1,1,1,8,127.2222222,0,2750,1
2017-12-31,17315,0,0,1,1,1,0,0,1,2,16,169.3055556,0,970,0
2018-09-30,17316,0,0,1,0,0,0,1,1,1,9,133.5416667,0,1700,1
2018-10-31,17317,0,0,1,0,1,0,0,1,2,11,136.8055556,0,1550,0
2018-06-30,17318,0,0,0,0,1,0,0,1,2,8,0,0,3740,0
2017-12-31,17319,0,0,0,0,0,1,0,1,2,10,0,21083.33333,2590,0
2017-11-30,17320,0,0,0,0,0,0,0,1,1,15,0,0,1450,1
2018-06-30,17321,0,0,0,0,1,0,0,1,2,2,0,0,3450,0
2018-06-30,17322,0,0,0,1,0,0,0,1,1,17,0,0,970,1
2018-04-30,17323,0,0,0,1,0,0,0,1,1,8,0,0,1040,1
2018-03-31,17324,0,1,0,0,0,0,0,1,1,3,0,0,940,1
2017-10-31,17325,0,1,0,0,0,0,0,1,1,11,0,0,2070,1
2018-09-30,17326,0,0,0,1,0,1,0,1,2,15,0,31041.66667,1260,0
2018-07-31,17327,0,1,0,0,1,0,0,1,2,7,0,0,330,0
2018-08-31,17328,0,0,0,0,0,0,0,1,1,6,0,0,1620,1
2017-12-31,17329,0,1,0,0,0,0,0,1,1,19,0,0,860,1
2018-01-31,17330,0,0,1,0,1,0,1,0,1,6,152.7777778,0,,1
2018-05-31,17331,0,1,1,0,0,0,0,1,1,12,131.25,0,2620,1
2018-08-31,17332,0,0,0,1,1,0,0,1,2,16,0,0,2570,0
2018-08-31,17333,0,1,0,0,0,1,0,0,2,9,0,16125,,0
2018-02-28,17334,0,0,0,0,0,0,0,1,2,18,0,0,2460,0
2018-08-31,17335,0,0,0,1,1,0,0,1,2,1,0,0,2290,0
2017-10-31,17336,0,1,0,0,0,0,0,1,1,2,0,0,3040,1
2018-03-31,17337,0,0,1,1,0,1,0,1,2,8,176.3888889,21000,2600,0
2018-05-31,17338,0,0,0,1,0,0,0,1,1,9,0,0,3370,1
2018-01-31,17339,0,0,0,0,0,0,0,1,1,9,0,0,2080,1
2018-09-30,17340,0,0,0,0,1,0,0,1,2,10,0,0,2760,0
2018-05-31,17341,0,1,0,1,0,0,0,1,1,15,0,0,860,1
2018-09-30,17342,0,0,0,1,1,0,0,0,1,5,0,0,,1
2018-10-31,17343,0,1,0,1,1,0,0,1,2,16,0,0,3010,0
2018-02-28,17344,0,0,0,1,1,0,0,1,2,7,0,0,1350,0
2018-06-30,17345,0,1,1,0,1,0,0,1,2,10,132.2222222,0,2180,0
2018-09-30,17346,1,0,1,0,1,0,0,1,2,14,135.4861111,0,2130,0
2018-06-30,17347,0,0,0,0,1,0,0,1,2,13,0,0,3640,0
2018-10-31,17348,0,0,0,0,0,0,0,1,1,9,0,0,1460,1
2018-10-31,17349,0,1,1,1,1,0,0,1,2,6,80.06944444,0,3150,0
2018-04-30,17350,0,0,0,0,0,0,0,1,4,11,0,0,1210,0
2017-11-30,17351,0,0,1,0,1,0,0,1,2,16,124.1666667,0,840,0
2018-07-31,17352,0,0,0,1,1,0,0,1,2,5,0,0,890,0
2018-01-31,17353,0,1,0,1,0,1,0,1,2,15,0,26208.33333,710,0
2018-04-30,17354,0,0,0,0,1,0,0,1,2,12,0,0,2380,0
2017-12-31,17355,0,1,1,1,0,0,0,1,1,9,159.2361111,0,2250,1
